,0,1,2
289,2022-02-27 02:35:54+00:00,"RT @WilkowMajority: The next time a #Democrat asks me why I need an AR-15, I’m going to point to a map of #Ukraine","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 1464782641685794817, 'id_str': '1464782641685794817', 'name': 'Bruce Wayson', 'screen_name': 'bruce_wayson', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Sun Nov 28 02:26:47 +0000 2021', 'favourites_count': 96, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 60, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1464782794840805376/6Pr92Rjf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1464782794840805376/6Pr92Rjf_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1464782641685794817, id_str='1464782641685794817', name='Bruce Wayson', screen_name='bruce_wayson', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=0, friends_count=0, listed_count=0, created_at=datetime.datetime(2021, 11, 28, 2, 26, 47, tzinfo=datetime.timezone.utc), favourites_count=96, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=60, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1464782794840805376/6Pr92Rjf_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1464782794840805376/6Pr92Rjf_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
290,2022-02-27 02:35:54+00:00,"RT @GovtsTheProblem: 2 people shot in Aurora before 7pm.
Welcome to the Colorado Democrat-caused Crime Tsunami.","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 1019958518953205762, 'id_str': '1019958518953205762', 'name': 'Mrg820', 'screen_name': 'mrg820', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 65, 'friends_count': 100, 'listed_count': 1, 'created_at': 'Thu Jul 19 14:53:55 +0000 2018', 'favourites_count': 71627, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 13191, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1019958518953205762, id_str='1019958518953205762', name='Mrg820', screen_name='mrg820', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=65, friends_count=100, listed_count=1, created_at=datetime.datetime(2018, 7, 19, 14, 53, 55, tzinfo=datetime.timezone.utc), favourites_count=71627, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=13191, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_image_url_https='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=True, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
291,2022-02-27 02:35:52+00:00,"RT @GOP: Retweet 🔁 if you are tired of Democrat mask hypocrisy.   
https://t.co/Eg1K5NOskF","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 1220179679245754370, 'id_str': '1220179679245754370', 'name': 'ctmama - CT Dems made me switch parties', 'screen_name': 'ctmama2', 'location': 'Connecticut, USA', 'description': 'Wife Mother Christian Ex-Democrat. Not a hypocrite. Medical freedom warrior. Not hesitant. Wide awake. The immune sys is not a conspiracy theory. Ivy Leaguer.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 628, 'friends_count': 920, 'listed_count': 0, 'created_at': 'Thu Jan 23 03:01:44 +0000 2020', 'favourites_count': 19332, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9740, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1461497384484196356/7CMLnpp-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1461497384484196356/7CMLnpp-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1220179679245754370/1629539812', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1220179679245754370, id_str='1220179679245754370', name='ctmama - CT Dems made me switch parties', screen_name='ctmama2', location='Connecticut, USA', description='Wife Mother Christian Ex-Democrat. Not a hypocrite. Medical freedom warrior. Not hesitant. Wide awake. The immune sys is not a conspiracy theory. Ivy Leaguer.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=628, friends_count=920, listed_count=0, created_at=datetime.datetime(2020, 1, 23, 3, 1, 44, tzinfo=datetime.timezone.utc), favourites_count=19332, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=9740, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1461497384484196356/7CMLnpp-_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1461497384484196356/7CMLnpp-_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1220179679245754370/1629539812', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
292,2022-02-27 02:35:49+00:00,RT @BoSnerdley: Has anyone taken notice that each Democrat president seems worse than the last?,"User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 1085245732360257546, 'id_str': '1085245732360257546', 'name': 'Jeff', 'screen_name': 'Jeff08043619', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 52, 'friends_count': 738, 'listed_count': 0, 'created_at': 'Tue Jan 15 18:42:00 +0000 2019', 'favourites_count': 228, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 26119, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1085245732360257546, id_str='1085245732360257546', name='Jeff', screen_name='Jeff08043619', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=52, friends_count=738, listed_count=0, created_at=datetime.datetime(2019, 1, 15, 18, 42, tzinfo=datetime.timezone.utc), favourites_count=228, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=26119, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_image_url_https='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=True, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
293,2022-02-27 02:35:38+00:00,"@ShaunMa2011 Tell our anti-democratic Republicans this, ?Democrat's stand united. Republicabs are all out at C-pac,… https://t.co/WPRxfuETG9","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 1327007236585975809, 'id_str': '1327007236585975809', 'name': 'Tracey Jennings Cavasin', 'screen_name': 'CavasinTracey', 'location': 'USA/AU/Italian/wales/ England', 'description': 'Love life and meeting new people from all walks of life. (Humanitarian/human rights/ and justice for innocent victims. NO DMS, No, Scams. not here to find love!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 838, 'friends_count': 884, 'listed_count': 3, 'created_at': 'Thu Nov 12 21:56:35 +0000 2020', 'favourites_count': 11930, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5468, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1327009690136440832/nuST4fq8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1327009690136440832/nuST4fq8_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1327007236585975809, id_str='1327007236585975809', name='Tracey Jennings Cavasin', screen_name='CavasinTracey', location='USA/AU/Italian/wales/ England', description='Love life and meeting new people from all walks of life. (Humanitarian/human rights/ and justice for innocent victims. NO DMS, No, Scams. not here to find love!', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=838, friends_count=884, listed_count=3, created_at=datetime.datetime(2020, 11, 12, 21, 56, 35, tzinfo=datetime.timezone.utc), favourites_count=11930, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=5468, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1327009690136440832/nuST4fq8_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1327009690136440832/nuST4fq8_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
294,2022-02-27 02:35:30+00:00,"RT @GOP: Retweet 🔁 if you are tired of Democrat mask hypocrisy.   
https://t.co/Eg1K5NOskF","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 1487158708622839814, 'id_str': '1487158708622839814', 'name': 'Amanda Smyth', 'screen_name': 'AmandaS19625824', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 181, 'friends_count': 293, 'listed_count': 0, 'created_at': 'Fri Jan 28 20:20:47 +0000 2022', 'favourites_count': 10199, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11783, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1487158708622839814, id_str='1487158708622839814', name='Amanda Smyth', screen_name='AmandaS19625824', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=181, friends_count=293, listed_count=0, created_at=datetime.datetime(2022, 1, 28, 20, 20, 47, tzinfo=datetime.timezone.utc), favourites_count=10199, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=11783, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_image_url_https='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=True, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
295,2022-02-27 02:35:28+00:00,RT @Adorable_Todd: Never trust Tulsi Gabbard - she is a Democrat!!! https://t.co/sXLHveeztB,"User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 30101545, 'id_str': '30101545', 'name': 'Meaghan 🇺🇸🍊🍊🍊🚚🚛🚜', 'screen_name': 'ladyndewgreen88', 'location': 'USA🇺🇸', 'description': ""Ex Special Needs teacher saw what was going on..went back to school and now I'm an ER nurse...don't mess with my freedom...you will loose, lover of all animals"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2151, 'friends_count': 2195, 'listed_count': 14, 'created_at': 'Thu Apr 09 23:53:27 +0000 2009', 'favourites_count': 138058, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 222993, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4A913C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1479370596970635266/ztVb6-de_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1479370596970635266/ztVb6-de_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/30101545/1641111786', 'profile_link_color': '7FDBB6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '78C0A8', 'profile_text_color': '5E412F', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=30101545, id_str='30101545', name='Meaghan 🇺🇸🍊🍊🍊🚚🚛🚜', screen_name='ladyndewgreen88', location='USA🇺🇸', description=""Ex Special Needs teacher saw what was going on..went back to school and now I'm an ER nurse...don't mess with my freedom...you will loose, lover of all animals"", url=None, entities={'description': {'urls': []}}, protected=False, followers_count=2151, friends_count=2195, listed_count=14, created_at=datetime.datetime(2009, 4, 9, 23, 53, 27, tzinfo=datetime.timezone.utc), favourites_count=138058, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=222993, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='4A913C', profile_background_image_url='http://abs.twimg.com/images/themes/theme12/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme12/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1479370596970635266/ztVb6-de_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1479370596970635266/ztVb6-de_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/30101545/1641111786', profile_link_color='7FDBB6', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='78C0A8', profile_text_color='5E412F', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
296,2022-02-27 02:35:23+00:00,"RT @JaworskiForTX: I'm Joe, former mayor of Galveston &amp; grandson of Watergate prosecutor Leon Jaworski. I'm a Democrat running against crim…","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 828053121968529411, 'id_str': '828053121968529411', 'name': 'Mattie Gage -- Please Wear A Mask--I voted for Joe', 'screen_name': 'BlueSkyDays17', 'location': '', 'description': 'An average folk. Ka-ron-ien-ha-wi.  Good pie is worth celebrating. So is justice for all.  #RESIST.  🌊  #EnoughIsEnough #ViveLaResistance! #VoteBlueInEVERYRace', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4515, 'friends_count': 4554, 'listed_count': 3, 'created_at': 'Sun Feb 05 01:30:23 +0000 2017', 'favourites_count': 200332, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 193280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278917230835585025/DvEnC6o8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278917230835585025/DvEnC6o8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/828053121968529411/1486601547', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=828053121968529411, id_str='828053121968529411', name='Mattie Gage -- Please Wear A Mask--I voted for Joe', screen_name='BlueSkyDays17', location='', description='An average folk. Ka-ron-ien-ha-wi.  Good pie is worth celebrating. So is justice for all.  #RESIST.  🌊  #EnoughIsEnough #ViveLaResistance! #VoteBlueInEVERYRace', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=4515, friends_count=4554, listed_count=3, created_at=datetime.datetime(2017, 2, 5, 1, 30, 23, tzinfo=datetime.timezone.utc), favourites_count=200332, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=193280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1278917230835585025/DvEnC6o8_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1278917230835585025/DvEnC6o8_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/828053121968529411/1486601547', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
297,2022-02-27 02:35:22+00:00,"RT @Marcus4Georgia: Rep. Marjorie Taylor Greene appeared at a White Nationalist rally last night.

WATCH: A message from the Army Vet and D…","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 930295686557466624, 'id_str': '930295686557466624', 'name': 'waltgeezer', 'screen_name': 'waltgiesbrecht1', 'location': '', 'description': 'Being a middle of the road kind of guy doesn’t mean i don’t have opinions', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 32, 'friends_count': 44, 'listed_count': 0, 'created_at': 'Tue Nov 14 04:45:50 +0000 2017', 'favourites_count': 20210, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2044, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1063081035666096130/V7fG40H4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1063081035666096130/V7fG40H4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/930295686557466624/1542293383', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=930295686557466624, id_str='930295686557466624', name='waltgeezer', screen_name='waltgiesbrecht1', location='', description='Being a middle of the road kind of guy doesn’t mean i don’t have opinions', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=32, friends_count=44, listed_count=0, created_at=datetime.datetime(2017, 11, 14, 4, 45, 50, tzinfo=datetime.timezone.utc), favourites_count=20210, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=2044, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1063081035666096130/V7fG40H4_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1063081035666096130/V7fG40H4_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/930295686557466624/1542293383', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
298,2022-02-27 02:35:19+00:00,"🖕😎🖕not just him but the entire Democrat coup.
I will never vote blue again until these career politicians are out o… https://t.co/E2mZP81Nhp","User(_api=<tweepy.api.API object at 0x000002B81A74AE50>, _json={'id': 257591863, 'id_str': '257591863', 'name': 'Melissa Molenda', 'screen_name': 'cleanserene07', 'location': 'Las Vegas, NV', 'description': 'BS of Psychology in SA. Masters in Addiction Counseling . Recovering addict. 49ers fan 4 Life. 10/27/07.Therapist intern', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 150, 'friends_count': 376, 'listed_count': 3, 'created_at': 'Fri Feb 25 19:18:42 +0000 2011', 'favourites_count': 2052, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2696, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355833919732473864/ZO4RfQSQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355833919732473864/ZO4RfQSQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/257591863/1597554844', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=257591863, id_str='257591863', name='Melissa Molenda', screen_name='cleanserene07', location='Las Vegas, NV', description='BS of Psychology in SA. Masters in Addiction Counseling . Recovering addict. 49ers fan 4 Life. 10/27/07.Therapist intern', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=150, friends_count=376, listed_count=3, created_at=datetime.datetime(2011, 2, 25, 19, 18, 42, tzinfo=datetime.timezone.utc), favourites_count=2052, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=2696, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='642D8B', profile_background_image_url='http://abs.twimg.com/images/themes/theme10/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme10/bg.gif', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/1355833919732473864/ZO4RfQSQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1355833919732473864/ZO4RfQSQ_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/257591863/1597554844', profile_link_color='FF0000', profile_sidebar_border_color='000000', profile_sidebar_fill_color='7AC3EE', profile_text_color='3D1957', profile_use_background_image=True, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
